source_id,source_name,source_tier,citation,url,external_id,review_status,notes
SRC-0107,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/danthonia-spicata,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0108,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/luzula-subsessilis,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0109,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/prunella-vulgaris-ssp-lanceolata,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0110,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/aquilegia-formosa,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0111,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/calandrinia-ciliata,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0112,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/plectritis-congesta,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0113,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/armeria-maritima,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0114,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/seacoast-angelica-angelica-lucida,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0115,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/seaside-plantain-plantago-maritima,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0116,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/plectritis-brachystemon-shortspur-sea-blush,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0117,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/sidalcea-hendersonii,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0118,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/madia-gracilis,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0119,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/carex-leptopoda,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0120,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/allium-amplectens,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0121,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/carex-obnupta,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0122,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/heuchera-micrantha,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0123,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/collinsia-parviflora,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0124,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/scirpus-microcarpus,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0125,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/amsinckia-menziesii-small-flowered-fiddleneck,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0126,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/lupinus-polycarpus-small-flowered-lupine,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0127,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/nemophila-parviflora,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0128,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/schoenoplectus-tabernaemontani,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0129,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/agrostis-exarata-spike-bentgrass,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0130,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/lomatium-utriculatum,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0131,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/stachys-chamissonis,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0132,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/drymocallis-glandulosa,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0133,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/urtica-dioica,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0134,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/ranunculus-orthorhynchus,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0135,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/tellima-grandiflora,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0136,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/carex-pachystachya,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0137,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/trifolium-wildenowii,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0138,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/turritis-glabra,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0139,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/triteleia-hyacinthina,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0140,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/deschampsia-cespitosa,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0141,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/collomia-heterophylla,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0142,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/ranunculus-occidentalis,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0143,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/festuca-occidentalis,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0144,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/juncus-occidentalis,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0145,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/roripa-curvisiliqua,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0146,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/erythronium-oregonum,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0147,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/eriophyllum-lanatum,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0148,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/erythranthe-guttata,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0149,Satinflower Nurseries,Tier 3,Satinflower Nurseries. Approved provider observation for Vancouver PoC sandbox.,https://satinflower.ca/products/sisyrinchium-californicum,provider:PROV-SATIN,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0150,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/mountain-coyote-mint-seeds,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0151,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/california-mountain-mint-seeds-pycnanthemum-californicum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0152,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/elecampane-seeds-inula-helenium,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0153,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/prairie-smoke-seed-geum-triflorum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0154,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/washington-lily,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0155,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/straightbeaked-buttercup,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0156,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/skagit-bay-chives-seed-allium-schoenoprasum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0157,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/western-peony,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0158,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/wingstem-1,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0159,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/green-sheath-sedge-1,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0160,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/tolmies-star-tulip-seeds,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0161,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/elegant-clarkia-seeds-clarkia-unguiculata,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0162,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/douglas-hawthorn-seeds-crataegus-douglasii,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0163,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/good-king-henry-seeds-blitum-bonus-henricus,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0164,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/smooth-blue-aster,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0165,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/purple-sanicle-seeds-sanicula-bipinnatifida,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0166,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/california-buckwheat-seeds,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0167,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/sky-lupine-seeds-lupinus-nanus,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0168,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/sierra-fawn-lily-seeds-erythronium-multiscapideum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0169,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/purple-needlegrass-seeds-nassella-pulchra,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0170,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/oregon-geranium-seeds-geranium-oreganum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0171,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/smooth-goldfields-seeds-lasthenia-glabrata,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0172,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/california-blue-eyed-grass-seeds-sisyrinchium-bellum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0173,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/short-awn-foxtail-seeds-alopecurus-aequalis,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0174,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/arroyo-lupine-seeds-lupinus-succulentus,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0175,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/woolly-pod-milkweed-seeds-asclepias-eriocarpa,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0176,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/white-fairy-lantern-seeds-calochortus-albus,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0177,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/big-head-sedge-seeds-carex-macrocephala,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0178,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/arctic-butterbur-seeds-petasites-frigidus,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0179,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/meadow-blazingstar-seeds-liatris-ligulistylis,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0180,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/needle-spikerush-seeds-eleocharis-acicularis,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0181,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/bog-saxifrage-seeds-micranthes-oregana,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0182,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/menzies-larkspur-seeds-delphinium-menziesii,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0183,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/appalachian-wild-creasy-greens-seeds-barbarea-verna,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0184,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/harlequin-lupine-seeds-lupinus-stiversii,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0185,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/cobweb-thistle-seeds-cirsium-occidentale,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0186,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/grande-oseille-seeds-rumex-acetosa,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0187,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/coastal-gumweed-seeds-grindelia-stricta,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0188,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/spanish-clover-seeds-acmispon-americanus,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0189,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/sticky-purple-geranium-seeds-geranium-viscosissimum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0190,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/beach-pea-seeds-lathyrus-japonicus,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0191,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/riparian-zone-and-wetland-restoration-scythe,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0192,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/nordic-style-land-management-scythe-no-peening-required,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0193,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/nineleaf-biscuitroot-seeds-lomatium-triternatum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0194,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/tall-cinquefoil-seeds-drymocallis-arguta,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0195,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/grand-agoseris-seeds-agoseris-grandiflora,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0196,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/kamchatka-lily-seeds-fritillaria-camschatcensis,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0197,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/roundleaf-alumroot-seeds-heuchera-cylindrica,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0198,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/oregon-checkermallow-seeds-sidalcea-oregana,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0199,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/silky-lupine-seeds-lupinus-sericeus,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0200,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/blue-mountain-prairie-clover-seeds-dalea-ornata,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0201,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/wild-hyacinth-bulbs-triteleria-hyacinthiana-20-count,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0202,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/wild-hyacinth-seeds-triteleia-hyacinthina,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0203,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/ookow-bulbs-dichelostemma-congesta-20-count,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0204,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/checker-lily-bulbs-frittilaria-affinis-10-count,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
